Data Element Name,Code,Category Name,Data Element ID,Category ID,Attribute ID
"OpenLMIS ESS Ciprofloxacin 250mg, tablets Quantity used",AA015600-b,default,uOMxxrfxHo9,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY film, screen type, monochromatic 35cm x 35cm 100's Stock out days",FD654800-c,default,Kdr8EeVpMGA,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Methyldopa 250mg, tablets Stock out days",AA043200-c,default,TeSXFuoHdUo,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Azithromycin 250mg quantity received,AA008701-d,default,NLpqbi5Rh7r,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, zinc oxide 7.5cm x 5m long, when stretched Stock out days",FF016200-c,default,SiH5uf522Gx,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Cyclebeads Stock out days,FP0041-c,default,Oo1faPdlHsu,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, elastic adhesive 10cm x 5m long, when stretched quantity received",FF014100-d,default,XdGM0E95uQR,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Carbamazepine 200mg, tablets quantity received",AA012600-d,default,aRZUj1XTFK1,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Sodium lactate compound (Ringer's lactate), 500ml Stock on hand",DN100200-a,default,wVTIl1Fw7hl,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Giving set paed iv administration + needle 60 drops/ml Quantity used,HH075900-b,default,lbU4EPEVN4E,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Sodium chloride 0.9%, 500ml quantity received",BB069900-d,default,Wq3LkBQLtkc,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Cannula iv (winged with injection pot) 16 quantity received,FD404600-d,default,aIvv6CKMRPt,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Cannula iv (winged with injection pot) 20 quantity received,FD404800-d,default,hA7e3enBHvg,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Benzathine benzylpenicillin 1.44g (2.4MU), PFR quantity received",B0224-d,default,jjomQ7F0ygY,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Lignocaine hydrochloride 2%, 30ml Quantity used",BB046900-b,default,zp0QXd6kC6V,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Ibuprofen 200mg Tabs Stock on hand,GF0555-a,default,VwcXOJMegtb,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS RHD Medroxyprogesterone acetate injection 150mg/mL, 1mL vial wit quantity received",BB049500-d,default,NiPpO0LBsVB,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR Mackintosh sheeting Stock on hand,FF012000-a,default,sUuqgHVmJBU,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Nevirapine (NVP) Syrup, 10mg/ml Stock on hand",GF0237-a,default,eo1Sm8lRrwo,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Hydralazine hydrochloride 20mg/ml, 1ml quantity received",BB039600-d,default,VZTCM8k33we,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Lumefantrine 120mg/Artemether 20mg, 30x24, tablets Quantity used",AA040500-b,default,UlmjLZ8MEhM,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Amoxycillin 250mg dispersible tablets Stock out days,AA004200-c,default,V8DIG66ctGp,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Salbutamol solution for nebulising 5mg/ml quantity received,FD254500-d,default,d9b0MqCclPv,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Determine syphillis quantity received,ST008700-d,default,mRwEIInVAte,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Chlorpromazine 100mg Quantity used,FD003800-b,default,tYIUbeDcD5p,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Apron, disposable, polythene Stock out days",FD408400-c,default,lQ1TBeOFO01,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Propranolol hydrochloride 40mg, tablets quantity received",AA054900-d,default,boHs7CXcOP4,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chlorhexidine digluconate solution 7.1%, 10ml Quantity used",DN261000-b,default,wml6FMUTZQN,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS MAL Quinine sulphate 300mg quantity received,FD006700-d,default,yveZ8fzeCAR,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Masks, face, fluid resistant shield quantity received",PP048300-d,default,qdf260vV3nY,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Cannula iv (winged with injection pot) 16 Quantity used,FD404600-b,default,nlOWq5VkXGH,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Lignocaine hydrochloride 1%, 25ml Quantity used",BB046800-b,default,pA83yTKpk2Q,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Zinc sulphate 20mg Tablets Stock out days,DN001500-c,default,S3p1eD2gkp4,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Cannula iv (winged with injection pot) 18 Quantity used,FD404700-b,default,FSobhC3IDu0,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, zinc oxide 10cm x 5m long, when stretched Quantity used",FF015600-b,default,pZdJjzcbRwy,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Magnesium trisilicate compound Stock out days,FD005300-c,default,MgBFrdBx042,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Rifampicin150mg/Isoniazid75mg/Pyrazinamide 400mg/Ethambutol Stock out days,TB042500-c,default,ZlHAhBVIPjg,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Gauze, absorbent 90cm X 100m Quantity used",FD300700-b,default,xcAhLgE1a5M,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Autoclave tape, 1.5cm wide, 12mLong quantity received",FD404400-d,default,i5Z4W69JY8u,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Lopinavir / Ritonavir 200mg /50mg (7A) Stock on hand,GF0065-a,default,Hd6rjXJjRTZ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Clotrimazole cream 1%, 20g quantity received",EE012900-d,default,L2tz5rDdqeW,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Jadelle(implant) quantity received,FP003700-d,default,ZPMayVlvIMb,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Diclofenac sodium 50mg quantity received,FD001100-d,default,JKKNe7kDVKn,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Emulsifying Ointment, 500g Quantity used",EE017700-b,default,a3DQ5O6oQAJ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Lignocaine hydrochloride 5%+glucose 7.5%,heavy spinal,2ml Quantity used",BB047400-b,default,WWMZgGzq7M8,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Gauze, swabs 8-ply 10cm x 10cm Stock on hand",FD300900-a,default,dqEpONaMDel,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Pyridoxine 50mg quantity received,GF0581-d,default,Ed6ZGd6WCac,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV NEVIRAPINE 50MG TABLET FOR ORAL SUSPENSION Stock out days,GF0205-c,default,Wd1otbCMIaD,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Sodium lactate compound (Ringer's lactate), 500ml quantity received",DN100200-d,default,eXwuxdDg0z9,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Bleomycin 15000iu Quantity used,GF3050-b,default,Md3l2XBVXIk,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove surgeon's size 7½ sterile quantity received,HH080700-d,default,rdx1rjPh5Z3,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chlorhexidine 1.5% solution, 5ml Stock on hand",EE010800-a,default,dBSKPJ4kOjg,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Phenobarbitone 30mg, tablets Stock on hand",AA050100-a,default,rFU1JOX402T,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Nifedipine 20mg (slow release), tablets Stock out days",AA046500-c,default,AhRrezSvyC9,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Amoxycillin 250mg dispersible tablets Quantity used,AA004200-b,default,zh1Tua3uMt0,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Hydrochlorothiazide 25mg, tablets Stock on hand",AA030901-a,default,dl0mYxmTeVg,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Hydrocortisone sodium succinate iv 50mg/ml, 2ml Stock out days",FD104900-c,default,aQkAMKepAdd,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Benzhexol 5mg Stock out days,FD007800-c,default,CeDbQstvkRj,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Isoniazid 300mg Stock out days,TB000900-c,default,yMEJuxbdDNY,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Sharps disposal receptor(Cardboard) Stock on hand,HH130800-a,default,CKk66Y0bxKN,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Tenofovir (TDF) + Lamivudine (3TC), 300mg+300mg (7A), (6A) Quantity used",GF0222-b,default,jnJA0nkTeYE,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Vicryl 0, ½ circle round bodied 12's Stock out days",FD354900-c,default,GacCMk5OTXy,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Praziquantel 600mg Quantity used,FD006300-b,default,S0plp81222J,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Giving set iv administration + needle 15 drops/ml Stock out days,FD406100-c,default,lSyFRFOQwf1,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS X-RAY Envelopes for films (Khaki paper;Size: 35cm x 43cm) quantity received,NN016800-d,default,lPuSi5TisUY,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, zinc oxide 7.5cm x 5m long, when stretched Quantity used",FF016200-b,default,FlYQtFQqrJl,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Glass ionomer reinforced powder & liquid (Fujii IX) Quantity used,PP036600-b,default,L0oSm8DaEb5,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Cotrimoxazole 120mg Tablets Quantity used,GF0402-b,default,uXRZt3Nrrv1,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Suxamethonium chloride 50mg/ml, 2ml Stock out days",BB072600-c,default,vwXKXlY0jM4,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Syringe, autodestruct, 5ml, disposable, hypoluer with 21g ne Quantity used",HH150000-b,default,eErauAJfziv,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Catheter Foley's retention 30cc FG 14 Quantity used,HH027000-b,default,FwYKx1qD9yQ,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Aminophylline 100mg Stock out days,FD000200-c,default,QJc37evRyea,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Salicylic acid 5% + sulphur 5% ointment (in YSP base),500g Stock out days",EE043200-c,default,IVpiojV0niU,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Catheter Foley's retention 30cc FG 14 quantity received,HH027000-d,default,FoRzuzulHC7,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Ampicillin injection 500mg, PFR Quantity used",BB005400-b,default,cuVjoxqw0g6,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Erythromycin oral suspension quantity received,ST011900-d,default,IjTaufmAy0a,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Griseofulvin 125mg, tablets Stock on hand",AA029400-a,default,ilLYVYzolJz,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Rifampicin150mg/Isoniazid75mg/Ethambutol 275mg (RHE) Quantity used,TB042700-b,default,eLvxqdfbYsa,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, zinc oxide 7.5cm x 5m long, when stretched quantity received",FF016200-d,default,UxflzJDuFBY,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Doxycycline 100mg Stock on hand,GF0414-a,default,Ia4QWpOlB3w,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 2/0, round bodied ½ circle 35m Stock on hand",GG001500-a,default,hZWqYIyRqOm,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, plaster of paris 15cm X 2.7m long , when stretched Quantity used",FF003300-b,default,RTYyu14PBCo,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Clotrimazole 500mg vaginal tablet (blister 10 x 10, with app Quantity used",DN260600-b,default,nT3jpCYFzp5,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Giving set paed iv administration + needle 60 drops/ml quantity received,HH075900-d,default,VJAoPmtJVXb,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Podophyllum paint 10% in compound benzoin tincture, 20ml Stock on hand",EE036600-a,default,alS0HZIv9NG,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Vicryl 2, ½ circle round bodied heavy 12's Quantity used",FD355300-b,default,JvirCBCgp2a,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Zinc oxide & salicylic acid paste BP (Lassar's), 500gm Stock out days",EE051300-c,default,VHQaPJre44E,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Mask face disposable paper 2-ply Stock out days,HH102300-c,default,lBSzEfXDPoQ,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Cyclebeads Quantity used,FP0041-b,default,AdAMAqoJzDR,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Scalpel blade size 21 (individually wrapped),Carbon steel Stock out days",HH124200-c,default,kPlW9kcds3p,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Syringe,10ml, disposable, hypoluer with 21g needle quantity received",HH150900-d,default,zhGdsC61lCV,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, plaster of paris 15cm X 2.7m long , when stretched quantity received",FF003300-d,default,baqLLXEQi8G,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Paracetamol 500mg, tablets Stock on hand",AA049500-a,default,HVRDZwdI4F8,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, elastic adhesive 10cm x 5m long, when stretched Quantity used",FF014100-b,default,Ca1WLLThDn3,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Gluteraldehyde solution 2% buffered (Cidex) with activator quantity received,DN101850-d,default,WM2YK8mavQu,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Ethambutol 400mg Stock on hand,TB000200-a,default,GfL4gU3iPBI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Scalpel blade size 23 (individually wrapped),Carbon steel Stock on hand",HH124800-a,default,UYhLmnu4QMj,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Ketoconazole 200mg, tablets Stock on hand",AA034800-a,default,uB6fKZde5BA,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Scalpel blade size 20 (individually wrapped),Carbon steel quantity received",HH123900-d,default,j4XOI3UahfN,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Flucloxacillin 250mg, Capsules Stock on hand",AA025800-a,default,UGmQllN2IBg,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Albendazole 200mg,Chewable tablets Stock on hand",AA001200-a,default,EMZR7sZQC7W,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Benzylpenicillin 3g (5MU), PFR Quantity used",FD100000-b,default,tBNP6MRANDx,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Lamivudine 150mg/Stavudine 30mg/Neverapine 200mg (4A) Quantity used,GF0048-b,default,feHRtAnshDS,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Ferrous sulphate 200mg / folic acid 250 micrograms, coated t quantity received",AA025200-d,default,OJyBdVrr6sd,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Metformin 850mg Tablets Stock out days,FD002900-c,default,hDatWmGeOJS,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY Ultrasound Jel, 5L quantity received",FD650500-d,default,tZfIDlIPvEj,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Glibenclamide 5mg, tablets Stock on hand",AA028800-a,default,JlBNG36gduE,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS Dispensary items Bag tablet dispensing, polythene, disposable 9 x 10cm Stock out days",KK000600-c,default,Kw7K58PFNOa,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Nifedipine 20mg (slow release), tablets Stock on hand",AA046500-a,default,c7R0hvhoLdU,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Atropine sulphate 600 micrograms/ml, 1ml Stock out days",BB006600-c,default,IK8V0zyrHDC,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Bags urine drainage 2,000ml with outlet Stock on hand",HH008100-a,default,bKk30u8YnKx,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Insulin soluble 100 IU/ml, 10ml Stock out days",BB042900-c,default,VMaeA1HmYuX,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Lignocaine hydrochloride 1%, 25ml Stock out days",BB046800-c,default,J8M9XVUIvEI,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Frusemide 40mg quantity received,FD004700-d,default,lFR8sixNDvw,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, elastic adhesive 5cm x 5m long, when stretched quantity received",FF014400-d,default,PV6aa0Y1YRO,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Vicryl 0, ½ circle round bodied 12's quantity received",FD354900-d,default,DKQD1U6PbH1,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Lumefantrine 120mg/Artemether 20mg, 30x24, tablets Stock out days",AA040500-c,default,oBgzyN3LCL9,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Ethionamide 250mg Quantity used,TB041800-b,default,sE06HtyFBwn,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Paraldehyde, 10ml Quantity used",FD105500-b,default,fi2hF9pnjFZ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Griseofulvin 125mg, tablets quantity received",AA029400-d,default,ZM0oojryiog,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, crepe 10cm 1.4m long, when stretched Stock out days",FF000900-c,default,HcQjTquntPn,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 3/0, round bodied ½ circle 25m Stock on hand",GG001800-a,default,NMT69CynN80,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Glass ionomer cement powder & liquid Stock out days,PP036300-c,default,MqsWWeeL5wY,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Iodine solution, weak (iodine tincture) 0.5%, 500ml Stock on hand",EE024300-a,default,kp0FpDbHXm2,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Methylated spirit Stock out days,TB003300-c,default,kCmjyMWVcfA,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Cotrimoxazole 120mg Tablets quantity received,GF0402-d,default,CUKoDQKclD5,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP nasogatric tubes(stomach tubes) CH 16 quantity received,FD403400-d,default,KBSA0Af8hz9,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Flucloxacillin 250mg, Capsules Stock out days",AA025800-c,default,X20hCUm3U2A,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Isoniazid 300mg quantity received,TB000900-d,default,zMcgjCBL6W8,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Tube, feeding CH 6 Stock out days",HH174600-c,default,OQYfsuINt7A,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Vitamin B complex strong, Tablets Quantity used",AA064500-b,default,CcNfCHGO6gI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Scalpel blade size 20 (individually wrapped),Carbon steel Stock out days",HH123900-c,default,V2yyxLp6E3S,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Insulin soluble 100 IU/ml, 10ml Quantity used",BB042900-b,default,dX74nxG1IOX,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY film, screen type, monochromatic 24cm x 30cm quantity received",FD654700-d,default,qbF4hXHzovN,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Benzoic acid 6% + salicylic acid 3% ointment, 500g Stock out days",EE004500-c,default,goQ8HIohkqY,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Benzhexol 5mg Stock on hand,FD007800-a,default,buOx29PU9Mf,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS RHD Misoprostol 200 mcg, tablets quantity received",AA045000-d,default,UF6yaO2rVrw,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS MAL Artesunate 100mg+Amodiaquine 270mg 3tablets/blister quantity received,GF0562-d,default,YSE8nHPMM50,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Zidovudine (AZT) + Lamivudine (3TC), 60mg+30mg (4P) Stock out days",GF0234-c,default,LbAqHqbNUXH,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Albendazole 400mg, Chewable tablets Quantity used",AA001500-b,default,vFEzD7Ssyqb,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS MAL Artesunate 25mg+Amodiaquine 67.5mg 3tablets/blister Quantity used,GF0560-b,default,TEsBGnSdnEn,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Iodine solution, weak (iodine tincture) 0.5%, 500ml Quantity used",EE024300-b,default,WdDDP8J81Qs,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Halothane (fluothane) quantity received,EE022500-d,default,VCPaDsLEh5I,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Cannula iv (winged with injection pot) 24 Quantity used,FD405000-b,default,hTfJgc8ILTN,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Albendazole 400mg, Chewable tablets Stock out days",AA001500-c,default,V7ZK7bi6r0y,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Hydrocortisone sodium succinate iv 50mg/ml, 2ml Quantity used",FD104900-b,default,fl8XUMJvAt3,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Ibuprofen 200mg Tabs Quantity used,GF0555-b,default,lCKXIkoeeTH,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Silver sulphadiazine cream 1% 50g Stock out days,EE045600-c,default,gq9rWKdmF9g,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Giving set paed iv administration + needle 60 drops/ml Stock on hand,HH075900-a,default,luCk3ey4Iab,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Insulin zinc suspension (lente) 100 IU/ml, 10ml Quantity used",BB043200-b,default,QeGNXiwQTAF,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Zinc oxide eugenol Powder Stock on hand,PP107750-a,default,DlnCI7KZp64,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Catheter Foley's retention 30cc FG 16 Quantity used,HH027300-b,default,JNUnnPNcy24,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Efavirenz 600mg (3A) quantity received,GF0063-d,default,KlJepUdARRp,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Paraldehyde, 10ml Stock on hand",FD105500-a,default,Bs5gSMDzn2f,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Vitamin A 100,000 IU, Capsules Stock out days",AA064200-c,default,y1u4KA2aRQT,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Oral rehydration salt, satchet (WHO formula) for 1L solution Stock out days",GF006-c,default,bRwOKwIxZrF,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Streptomycin Suphate injection 1g Stock on hand,TB004400-a,default,ZOxdNuhfVKQ,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Isoniazid 100mg (100) Quantity used,TB000700-b,default,SAQ2Fyig5t0,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Amitriptyline 25mg Tabs Stock on hand,GF0034-a,default,fiSnkYPKtqU,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Vitamin B complex strong, Tablets quantity received",AA064500-d,default,VJFYVaDlGsd,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 2/0, round bodied ½ circle 35m Quantity used",GG001500-b,default,cE5EoEFw5KR,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove disposable powdered latex large Quantity used,HH077400-b,default,at9zehnTC2P,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Tetracycline eye ointment 1%, 3.5g Stock on hand",EE048300-a,default,MwlVyNxbOOD,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Allopurinol 100mg Quantity used,FD000100-b,default,J5rtlECT8NG,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Ampicillin injection 500mg, PFR Stock out days",BB005400-c,default,J99KDWTUHnU,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Hydralazine 25mg Stock on hand,FD005000-a,default,mfuKBFuZo1k,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove surgeon's size 8 sterile Stock on hand,HH081000-a,default,psalmdwqiZf,Tt7fU5lUhAU,Tt7fU5lUhAU
